w_x,w_y,w_z,a_x,a_y,a_z,m_x,m_y,m_z,h,Vn,Ve,Vd,Pn,Pe,Pd
-0.0010038959222222219,0.0006998504611111118,-0.001408982475,-0.41889090911111115,0.5459680188888889,-9.836693222222223,0.2216192675,-0.10330561549999999,0.4151250825,0.0,0.005546004,0.053715434,-0.023734914,6.6817107,-0.267379,-2.6709714
-0.0009616918968000003,0.0020855563614,-4.232967459999992e-05,-0.4349883522500001,0.5283704357799999,-9.8422347,0.2240117133333333,-0.10185276944444444,0.42169496999999995,-0.19953259059360562,0.0058074957,0.05045192,-0.025326045,6.6796427,-0.26103425,-2.6701725
0.11471386262399999,0.182265638852,-0.03320827001400001,-0.7939522316799998,0.30941830083999994,-11.103619049999999,0.22005180555555554,-0.09410425033333333,0.4280872855555556,0.44539082705319544,0.0017435363,0.051096477,-0.025684293,6.671235,-0.25316164,-2.6764438
0.07907503150999998,0.13165982632000006,-0.08813181104000002,-1.3304116332459999,-0.025014794800000004,-17.22382434,0.187910572,-0.0759920874,0.43941589400000003,0.5847360170804521,-0.04405228,0.0042865714,-0.1801736,6.656198,-0.24537596,-2.7196274
0.0175164399,-0.8461038900000001,-0.015141756672,-1.5070553737600003,0.08226109839999998,-12.821615855999992,0.23622141999999996,-0.07957577533333333,0.4128167455555556,-0.986775765052208,-0.44072118,-0.20055887,-1.6576033,6.603941,-0.26752123,-3.0025685
0.026829326163265305,-0.3058589404081633,0.024919286277551016,-1.1097417105102036,0.0177945025102041,-8.891966679591834,0.27318052555555555,-0.07860721066666666,0.38440646888888896,0.4420805920611386,-0.5924052,-0.2857435,-2.3759432,6.4870095,-0.3221649,-3.3712695
0.0031559496199999987,0.015558453316000007,0.028577477539999993,-1.0556523273399998,0.056384680599999994,-8.710556202000001,0.2836165325,-0.07860721150000001,0.37996736375,0.5827334267752491,-0.5012622,-0.25453332,-2.2190194,6.355158,-0.37487498,-3.7744772
-0.0008737310940000007,0.06516588775599999,0.016223474930000002,-1.16003201332,-0.00530097635999999,-9.322022277999999,0.27615045444444447,-0.07925292244444446,0.38547185888888885,0.4334275381905712,-0.3501382,-0.19670068,-1.9692825,6.2516003,-0.42237338,-4.1806936
0.0011036078259183681,0.046012963914285714,0.002639082721632654,-1.2189005861020408,0.007438068755102039,-9.397593569387753,0.2735105188888889,-0.08119005133333335,0.38511672777777783,0.4263424296955449,-0.2231441,-0.14393541,-1.8620135,6.184275,-0.45473292,-4.527175
0.009124758025490193,0.006772515003921565,-0.005007410022941176,-1.273605543882353,0.0020721138039215764,-9.372805358823527,0.27153056555555555,-0.07989863022222222,0.3861821144444445,0.3014274219890254,-0.116103895,-0.10387906,-1.7658713,6.132901,-0.4714642,-4.877893
-0.02443327629,0.019066730797999996,-0.015209717747199997,-1.29689067927,-0.038364480579999985,-9.299462565999999,0.27219055444444445,-0.07893006688888891,0.39008853333333326,0.44411290346921106,-0.037308548,-0.064107664,-1.6907132,6.0945344,-0.48432758,-5.235445
0.033204539446,0.03917622478399999,-0.013752133876639998,-1.2672348647999998,-0.17619344916000002,-9.261512430000003,0.26922062444444445,-0.08022148577777777,0.38618212111111105,0.47239481747805456,0.044281147,-0.05486037,-1.616667,6.096443,-0.49390024,-5.5600114
0.04490871618599999,0.030149466763939994,-0.0028059402652000002,-1.3890759581000003,-0.043680998840000006,-9.310630524,0.2702106077777777,-0.07537866333333332,0.39328467333333333,0.15159927619682634,0.12990862,-0.051463068,-1.51515,6.1197376,-0.50811785,-5.87948
-0.0005497140979999969,0.019369854340000003,0.015675147804000002,-1.4375428090199998,-0.037714885,-9.230570334000001,0.2662506944444445,-0.07344153466666666,0.39435005666666656,0.29834944337278557,0.16797253,-0.03581078,-1.4140863,6.1427026,-0.5156786,-6.1755075
-0.006417525090799999,0.056803072300000014,0.010068359820600005,-1.22241184038,-0.035608266840000014,-9.298373230000003,0.2688906366666667,-0.07602437333333334,0.37694876222222223,0.2679200644021549,0.18233716,-0.016305044,-1.3126659,6.181763,-0.53055495,-6.445874
-0.0007217267200000006,0.05318616322,-0.0012809916649999997,-1.3967243875999997,-0.05645036204,-9.536411792,0.2655907088888889,-0.0763472288888889,0.3758833888888889,0.2556950495793231,0.22337884,0.0056398814,-1.2258677,6.2332935,-0.5421656,-6.7035685
0.009054796285714286,0.0453849443142857,-0.005228527183857142,-1.3200177180204082,-0.09231334120408162,-9.643137993877549,0.2622907944444444,-0.0763472288888889,0.37907955222222217,0.286996988149788,0.23781271,0.018339152,-1.171875,6.276059,-0.5405546,-6.9336543
